ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5033507,0,0,0,1,1,0,0,1,3,51,72000.0,27.420138674989900,1.5551311799694700,Working,Higher education,Married,House / apartment,Secretaries,0
5033509,1,0,0,1,1,0,0,0,2,49,171000.0,56.63908225357130,11.219942914638900,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5033510,0,0,0,0,0,0,1,0,2,20,202500.0,56.01483945597790,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033511,0,1,0,0,0,0,0,2,4,20,90000.0,38.24856088762950,0.7994688460406440,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033513,1,1,0,0,1,0,0,0,2,16,202500.0,42.15007837258810,4.219114697769290,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5033514,0,1,0,1,0,0,0,1,3,21,135000.0,43.675092575480700,1.051356290683590,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5033515,0,1,0,1,0,0,0,0,2,2,441000.0,39.40943345859260,14.554713649150900,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033516,0,0,1,0,1,0,0,0,2,43,227250.0,54.25710315749130,12.799715257671300,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5033519,0,0,1,0,1,0,1,0,2,4,90000.0,55.576774334859700,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033520,0,1,1,0,1,0,0,3,5,39,180000.0,34.385374100768700,16.049610874966600,Working,Secondary / secondary special,Married,Municipal apartment,Medicine staff,0
5033521,0,1,0,1,1,0,0,0,2,40,112500.0,51.16600614660120,5.555213317179680,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5033522,0,0,0,0,1,0,0,1,2,13,144000.0,52.27212057742460,9.470420337173250,Commercial associate,Higher education,Separated,House / apartment,Other,0
5033524,1,1,0,0,0,0,0,0,2,32,135000.0,44.970122589786200,2.2177046756606900,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5033525,0,0,0,0,0,0,1,0,1,6,135000.0,64.2066572208875,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5033526,1,1,0,0,0,0,1,0,2,34,157500.0,64.7268595522153,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033528,1,0,1,0,0,0,0,1,3,39,292500.0,40.73458044997500,18.302908341718200,Working,Higher education,Married,House / apartment,Managers,0
5033529,1,1,1,0,0,0,1,0,2,45,144000.0,51.62049870976130,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5033531,1,1,0,0,0,0,0,2,4,25,225000.0,29.76926288698600,0.722807449844966,Working,Higher education,Married,House / apartment,Managers,0
5033532,0,0,0,1,0,0,0,0,2,48,117000.0,28.296268917226200,0.722807449844966,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5033533,1,0,0,0,1,0,0,0,2,29,270000.0,30.095073820817700,8.388947069412790,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5033534,0,0,1,0,0,0,1,0,1,10,135000.0,61.819202310793500,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5033535,0,0,0,1,0,0,0,0,2,20,103500.0,51.39051452117430,20.79987953209170,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5033538,0,1,0,0,0,0,0,3,5,7,540000.0,36.23346133048590,4.799550983250850,Working,Higher education,Married,House / apartment,Laborers,0
5033540,0,0,1,0,0,0,1,0,2,20,81000.0,60.756894392082000,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033542,0,0,0,0,0,0,1,3,4,50,202500.0,36.386784122877300,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5033544,1,1,0,0,1,0,0,0,2,11,180000.0,27.526917048262500,1.6372683901791300,Commercial associate,Higher education,Married,House / apartment,Managers,0
5033545,0,1,0,1,0,0,0,0,2,31,117000.0,40.22532974667520,3.7235535295043700,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033546,0,0,0,0,0,0,1,0,2,21,112500.0,57.24415970211570,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033547,1,0,0,1,0,0,0,0,1,15,112500.0,25.782870284810800,1.2183686181098900,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5033548,1,1,0,0,1,0,0,0,1,36,180000.0,28.134732403813900,7.137723567219040,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5033549,1,1,0,0,0,0,0,2,4,25,157500.0,35.35185527423560,5.048700520886810,Working,Secondary / secondary special,Married,House / apartment,Other,0
5033550,1,0,0,0,1,0,0,0,2,10,157500.0,46.593701444930400,25.969047961286000,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5033554,0,0,1,0,0,0,0,0,2,3,90000.0,43.89960095005370,2.7981409611422500,Working,Higher education,Civil marriage,House / apartment,Medicine staff,0
5033558,0,0,0,0,0,0,0,2,4,33,382500.0,51.87238615440430,13.215877122733500,State servant,Secondary / secondary special,Married,House / apartment,Security staff,0
5033560,1,1,0,0,0,0,0,0,2,55,135000.0,55.193467353881300,3.5565412020780700,Working,Higher education,Married,House / apartment,High skill tech staff,0
5033561,0,1,0,0,1,0,1,0,2,17,360000.0,56.899183419235200,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5033562,0,0,1,0,0,0,1,0,2,47,63000.0,58.7965529750782,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5033564,0,1,1,0,1,0,1,0,2,13,99000.0,65.89320793719240,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5033565,0,1,1,0,0,0,0,0,2,11,315000.0,47.08378679918140,6.466936350506860,Working,Secondary / secondary special,Married,With parents,Managers,0
5033566,0,0,0,0,1,0,0,0,2,51,450000.0,52.43091918382990,4.136977487559640,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5033567,0,1,0,1,1,0,0,0,2,31,81000.0,44.625146306905700,3.969965160133340,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033570,0,1,1,0,0,0,0,1,3,35,90000.0,39.43133671464850,1.3005058283195400,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5033572,1,1,1,0,0,0,0,0,2,8,315000.0,42.84003093834920,6.883098215569110,Commercial associate,Incomplete higher,Married,House / apartment,High skill tech staff,0
5033574,0,1,1,1,1,0,0,1,3,34,112500.0,38.938513453390600,0.38604488798538000,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5033575,0,0,1,0,0,0,0,1,3,15,202500.0,39.62846601915170,14.133075970074700,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033577,0,0,1,0,0,0,0,2,4,46,157500.0,31.143692204494300,10.384881277507400,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033578,0,0,0,1,0,0,0,1,3,58,99000.0,41.33144417749850,2.7214795649465800,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5033581,0,0,1,0,0,0,0,2,3,9,270000.0,31.05334127326370,1.8836800208080900,State servant,Higher education,Separated,With parents,High skill tech staff,0
5033582,1,1,1,1,0,0,0,1,3,21,202500.0,40.02546253516500,8.049446600546210,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
5033584,0,0,1,0,0,0,0,0,2,48,292500.0,48.51023634982240,12.21927897218970,Working,Higher education,Married,House / apartment,Other,0
5033586,0,1,1,0,0,0,0,1,3,37,90000.0,37.96929437291660,2.7214795649465800,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5033587,1,0,0,1,1,0,0,0,2,46,382500.0,47.23984749857970,3.3046537574351300,Working,Secondary / secondary special,Married,Municipal apartment,Managers,0
5033588,1,0,1,0,0,0,0,1,3,11,180000.0,43.68878211051560,6.215048905863910,Working,Secondary / secondary special,Married,Rented apartment,Drivers,0
5033591,0,1,0,0,1,0,0,0,2,15,225000.0,43.58200373724310,2.38471700308699,Commercial associate,Higher education,Civil marriage,House / apartment,Managers,0
5033592,0,0,1,0,0,0,0,1,3,32,180000.0,42.99335373074050,5.048700520886810,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5033593,0,0,1,1,0,0,0,0,2,42,157500.0,43.62581024935490,19.55413184391190,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5033594,0,1,0,0,1,1,0,0,2,10,202500.0,24.52890887561000,4.969301217684140,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5033595,1,1,1,0,0,0,0,0,2,21,90000.0,47.656009363642000,12.556041534049300,Working,Secondary / secondary special,Married,House / apartment,Other,0
5033597,1,0,1,0,0,0,0,2,4,24,112500.0,35.58731527683660,5.881024251011310,Working,Secondary / secondary special,Married,House / apartment,Other,1
5033598,1,1,0,0,0,0,0,0,2,29,270000.0,31.871975468353200,5.881024251011310,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5033600,0,1,1,0,0,0,0,0,2,44,90000.0,46.15563632381230,8.553221489832100,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
5033601,0,0,1,0,0,0,1,0,2,57,180000.0,56.42552550702620,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5033603,0,0,1,0,0,0,0,0,2,24,157500.0,40.52649951744390,7.636022642490950,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033605,0,0,1,0,0,0,0,0,2,47,54000.0,50.240593578239100,9.881106388221520,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5033606,1,0,1,0,0,0,0,0,1,26,157500.0,48.151570531906900,4.301251907978950,Working,Secondary / secondary special,Widow,House / apartment,Laborers,0
5033607,0,0,0,0,0,0,0,0,2,51,67500.0,51.99011615570480,0.4681820981950350,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5033610,0,0,1,0,0,0,0,0,2,45,135000.0,51.10851009945450,19.220107189059300,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5033611,0,0,1,0,0,0,0,1,3,20,225000.0,39.9296357899204,15.797723430323700,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5033613,1,1,1,0,1,0,0,0,2,25,117000.0,59.58780810009790,2.2149667686537000,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
5033614,0,0,0,0,0,0,0,0,1,18,202500.0,43.22333791932760,6.215048905863910,Working,Secondary / secondary special,Widow,House / apartment,Laborers,0
5033617,0,1,1,0,1,0,1,0,2,47,121500.0,65.24432397653610,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033618,1,1,1,1,0,0,0,0,2,51,315000.0,51.09208265741250,5.051438427893800,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033619,1,1,0,0,0,0,0,0,2,1,126000.0,23.808839332772100,0.4709200052020230,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033620,1,0,0,0,0,0,0,0,2,12,135000.0,63.190893721294800,0.7200695428379780,State servant,Higher education,Married,Office apartment,Other,0
5033623,0,1,1,0,1,0,0,1,3,5,193500.0,39.17944927000550,19.30224439926900,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
5033624,1,0,0,1,0,0,0,0,1,38,90000.0,31.814479421206500,2.7214795649465800,Working,Higher education,Single / not married,With parents,Laborers,0
5033625,0,0,0,1,0,0,0,1,3,19,157500.0,32.761795245624500,5.798887040801660,Working,Lower secondary,Civil marriage,House / apartment,Other,0
5033626,0,0,0,0,0,0,0,0,2,14,112500.0,37.249224830078600,3.6386784122877300,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5033628,0,0,1,0,0,0,0,0,2,21,166500.0,64.61186745792180,36.638671567520200,State servant,Higher education,Married,House / apartment,Other,0
5033629,0,0,0,0,0,0,0,1,3,37,202500.0,34.24026502939830,2.486019562345570,Working,Higher education,Civil marriage,With parents,High skill tech staff,0
5033631,1,1,1,1,1,0,0,2,4,40,450000.0,32.96440036414160,3.5729686441200000,Working,Higher education,Married,House / apartment,Other,0
5033632,0,0,1,0,1,0,1,0,1,30,193500.0,59.59328391411190,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5033634,1,0,0,0,0,0,0,0,1,2,180000.0,60.35168415504770,0.9856465225158630,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,0
5033635,0,0,1,0,1,0,0,0,1,25,112500.0,39.83107113766880,14.902427839038400,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5033637,1,1,1,0,0,0,0,1,3,8,135000.0,45.5752000383307,17.38570949437700,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5033638,0,1,1,0,0,0,0,1,3,3,135000.0,32.90416640998790,8.134321717762860,State servant,Secondary / secondary special,Married,Municipal apartment,Other,0
5033640,0,0,1,0,0,0,0,1,3,24,180000.0,43.05358768489430,8.572386838881020,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5033641,0,0,1,1,0,0,0,1,2,39,405000.0,36.25262667953480,5.404628431795310,Commercial associate,Higher education,Widow,House / apartment,Accountants,0
5033642,1,0,1,0,0,0,1,0,2,22,112500.0,56.77871551092770,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033643,0,1,1,0,1,0,0,1,3,9,216000.0,27.75690123684950,3.7208156224973800,Working,Higher education,Married,House / apartment,Sales staff,0
5033644,1,1,1,0,1,0,0,1,3,38,180000.0,27.118968904221200,9.15282312436258,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5033647,0,0,1,0,0,0,0,0,1,9,270000.0,62.98828860277760,1.4045462945851000,Working,Higher education,Single / not married,House / apartment,Accountants,0
5033648,0,0,0,0,0,0,0,0,2,37,157500.0,47.62589238656510,4.153404929601570,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
5033649,0,0,0,0,0,0,0,0,2,16,135000.0,48.48833309376650,10.551893604933700,Working,Secondary / secondary special,Married,House / apartment,Other,0
5033651,1,1,1,0,0,0,0,2,4,53,225000.0,37.61884227602210,1.5523932729624800,Working,Secondary / secondary special,Married,House / apartment,Other,0
5033653,0,0,1,1,1,0,0,0,2,43,135000.0,26.69185541113100,1.7385709494377000,State servant,Higher education,Married,House / apartment,Secretaries,0
5033655,0,0,0,0,0,0,1,0,1,1,135000.0,62.07930347645740,0.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,Other,0
5033656,0,0,0,0,0,0,0,0,2,35,90000.0,38.68115019473360,0.8158962880825750,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5033657,1,1,1,0,1,0,0,0,2,50,148500.0,51.5547889415936,0.7200695428379780,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,1
5033659,1,0,1,0,0,0,0,0,2,18,225000.0,52.30223755450150,10.048118715647800,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5033661,0,1,1,0,0,0,1,0,2,51,135000.0,57.11821597979420,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033664,0,0,1,1,1,0,0,1,3,34,112500.0,43.56557629520110,5.552475410172690,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033665,1,1,1,0,0,0,0,1,3,30,427500.0,41.18907301313510,4.739317029097110,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5033666,0,0,1,0,0,0,0,2,4,28,135000.0,35.17389131878140,1.0486183836766000,Commercial associate,Secondary / secondary special,Married,House / apartment,Private service staff,0
5033669,0,0,0,0,0,0,0,1,2,26,135000.0,25.284571209538900,0.572222564460598,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5033670,0,0,1,0,0,0,0,1,3,13,103500.0,43.59295536527100,1.133493500893240,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033671,0,0,1,0,0,0,0,0,2,9,51750.0,46.99891168196470,6.883098215569110,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5033672,1,0,1,0,0,0,0,1,3,1,225000.0,33.05475129537230,12.468428509825700,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033674,0,0,1,0,0,0,0,0,2,55,126000.0,29.52285125635710,1.067783732725520,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5033677,1,1,1,0,0,0,0,0,2,45,900000.0,52.66364127942390,3.5729686441200000,Working,Higher education,Married,House / apartment,Drivers,0
5033678,0,0,1,0,0,0,1,0,1,46,225000.0,52.26390685640360,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1
5033679,0,1,1,0,0,0,0,0,2,46,517500.0,44.556698631731000,19.636269054121600,State servant,Higher education,Married,House / apartment,Other,0
